,a0.surv,bc.surv,a1.surv.one,a1.surv.two,a1.surv.three,a1.surv.four,aS.surv.siteA,aS.surv.siteB,aS.surv.siteC,aS.surv.siteD,aS.surv.siteE,a0.gr,bc.gr,a1.gr.one,a1.gr.two,a1.gr.three,a1.gr.four,bcTSF.gr.one,bcTSF.gr.two,bcTSF.gr.three,bcTSF.gr.four,aS.gr.siteA,aS.gr.siteB,aS.gr.siteC,aS.gr.siteD,aS.gr.siteE,a0.sds,a1.sds.one,a1.sds.two,a1.sds.three,a1.sds.four,aS.sds.siteA,aS.sds.siteB,aS.sds.siteC,aS.sds.siteD,aS.sds.siteE,a0.fl,bc.fl,a1.fl.two,a1.fl.three,a1.fl.four,bcTSF.fl.two,bcTSF.fl.three,bcTSF.fl.four,aS.fl.siteA,aS.fl.siteB,aS.fl.siteC,aS.fl.siteD,aS.fl.siteE,a0.fs,bc.fs,a1.fs.two,a1.fs.three,a1.fs.four,aS.fs.siteA,aS.fs.siteB,aS.fs.siteC,aS.fs.siteD,aS.fs.siteE,a0.fps,bc.fps,a1.fps.two,a1.fps.three,a1.fps.four,aS.fps.siteA,aS.fps.siteB,aS.fps.siteC,aS.fps.siteD,aS.fps.siteE,a0.goCont,a1.goCont.burned,a1.goCont.unburned,aS.goCont.1,aS.goCont.2,aS.goCont.3,aS.goCont.4,aS.goCont.5,aS.goCont.6,aS.goCont.7,a0.staySB,a1.staySB.burned,a1.staySB.unburned,aS.staySB.1,aS.staySB.2,aS.staySB.3,aS.staySB.4,aS.staySB.5,aS.staySB.6,aS.staySB.7,a0.outSB,a1.outSB.burned,a1.outSB.unburned,aS.outSB.1,aS.outSB.2,aS.outSB.3,aS.outSB.4,aS.outSB.5,aS.outSB.6,aS.outSB.7
233,-2.960156,0.680262,1.868416,1.368907,-1.756542,-1.480781,0.537867,0.848045,0.454607,-0.417471,-1.423048,2.324959,0.673497,1.3963,-0.096831,-1.076766,-0.222704,-0.129849,-0.038405,0.179585,-0.011331,-0.360493,0.071806,0.13573,-0.342517,0.495473,3.980137,-0.78751,0.693344,0.029692,0.064473,-0.101398,-0.106991,-0.399939,-0.281693,0.89002,-8.74659,1.503392,-4.008081,3.114898,0.893183,0.442603,-0.452062,0.009458,0.974872,-0.140016,0.157445,-0.378172,-0.614129,-3.839196,0.682292,-0.546964,0.3454,0.201564,0.352303,-0.493395,0.323744,0.041592,-0.224244,-0.498433,0.304887,0.207263,-0.089107,-0.118156,-0.104808,-0.123716,-0.06617,0.104363,0.190332,-2.540581,0.610691,-0.610691,0.035299,0.004848,0.036531,-0.049635,0.053133,0.003243,-0.083419,1.040761,-0.610114,0.610114,-0.26305,-0.321368,0.021419,-0.047417,0.073193,0.436474,0.10075,-3.197034,0.276892,-0.276892,-0.176845,0.094037,0.029678,0.151398,0.339163,-0.208869,-0.228562
234,-3.051052,0.703024,2.051414,1.352705,-1.80912,-1.594998,0.941641,1.041312,0.112426,-0.402558,-1.692821,2.256715,0.678976,1.445545,-0.249034,-1.579656,0.383145,-0.147162,-0.01044,0.288516,-0.130914,-0.098484,-0.057016,0.170251,-0.313842,0.299091,3.944501,-0.754339,0.445579,0.169054,0.139706,0.053339,-0.41135,-0.357402,-0.240395,0.955807,-10.217414,1.743609,-6.608303,4.566349,2.041955,0.830842,-0.669742,-0.1611,0.963848,-0.035884,-0.174733,-0.61468,-0.138551,-3.92887,0.688776,-0.619588,0.330377,0.28921,0.313861,-0.352617,0.404445,0.127917,-0.493607,-0.195325,0.265716,0.154962,-0.043624,-0.111338,-0.181469,-0.088855,-0.079893,-0.011676,0.361894,-2.575309,0.698908,-0.698908,0.338461,-0.101871,-0.07309,-0.175005,0.000654,0.036838,-0.025988,1.029475,-0.686508,0.686508,-0.293337,-0.46452,-0.077493,-0.053729,-0.049433,0.518519,0.419993,-3.171827,0.403974,-0.403974,-0.473675,0.581346,-0.121545,0.805584,0.337898,-0.480305,-0.649304
235,-3.547499,0.785138,2.007045,1.074286,-1.888337,-1.192994,0.559468,0.625767,0.10616,-0.128279,-1.163117,2.39602,0.659678,1.492597,-0.29833,-0.861986,-0.332281,-0.141729,2.60E-05,0.141789,-8.60E-05,-0.205162,0.005582,0.10472,-0.383248,0.478109,4.017496,-0.701052,0.48362,0.081732,0.1357,0.144925,-0.361,-0.397839,-0.375225,0.989139,-8.493526,1.455241,-4.296471,3.462674,0.833798,0.498936,-0.513721,0.014785,0.843901,-0.029492,-0.083743,-0.535163,-0.195503,-3.818074,0.680409,-0.479126,0.321113,0.158012,0.289993,-0.487433,0.459945,0.169041,-0.431547,-0.483577,0.30953,0.219895,-0.005572,-0.214323,-0.044276,0.005392,-0.065401,-0.006879,0.111165,-2.686899,0.567388,-0.567388,-0.084584,-0.062757,-0.116462,0.010622,0.031506,0.131406,0.09027,1.059303,-0.628703,0.628703,-0.275005,-0.400061,-0.107327,0.050132,-0.020825,0.449718,0.303368,-3.183311,0.294714,-0.294714,0.185419,-0.185395,-0.604156,0.082442,0.354926,0.223299,-0.056535
236,-3.405042,0.745821,2.09033,1.2507,-1.899565,-1.441465,0.644908,0.578719,0.246081,-0.110576,-1.359132,2.172636,0.679673,1.665037,-0.264032,-1.233332,-0.167673,-0.214658,-0.0198,0.213297,0.021161,-0.387596,-0.158227,0.099872,-0.179112,0.625063,3.811418,-0.826345,0.313754,0.182562,0.33003,-0.06306,-0.560196,-0.44474,-0.065101,1.133096,-9.983708,1.719574,-4.536453,3.590297,0.946156,0.487308,-0.487775,0.000467,1.074931,-0.359176,0.108538,-0.536509,-0.287785,-3.651353,0.665997,-0.519122,0.37428,0.144842,0.290789,-0.288818,0.170764,0.06764,-0.240375,0.130226,0.209309,0.22844,-0.026706,-0.201734,-0.125914,0.010701,0.047196,-0.112785,0.180803,-2.571625,0.742065,-0.742065,0.13899,0.015146,-0.137906,0.34093,-0.214826,-0.187123,0.044788,1.022194,-0.73498,0.73498,-0.324385,-0.609369,0.000989,-0.094838,-0.245734,0.620539,0.652798,-3.09339,0.196589,-0.196589,-0.161921,0.134737,-0.245338,0.243916,0.351456,0.552346,-0.875197
237,-3.375319,0.754166,2.155545,1.220831,-1.936651,-1.439725,0.764133,0.946254,0.231308,-0.34904,-1.592655,2.423119,0.645087,1.396515,-0.315238,-1.074498,-0.006779,-0.147632,0.018777,0.171965,-0.04311,-0.289139,-0.104509,0.158462,-0.285528,0.520714,4.056571,-0.72645,0.7934,0.005205,-0.072155,-0.103924,-0.038189,-0.320586,-0.395364,0.858064,-9.394223,1.633536,-4.274018,3.372474,0.901544,0.451315,-0.489623,0.038308,0.962076,-0.014325,-0.212248,-0.490984,-0.244519,-3.444976,0.63654,-0.442809,0.252856,0.189953,0.24734,-0.243597,0.337459,0.061448,-0.402649,-0.013486,0.235529,0.23782,-0.072078,-0.165742,-0.177142,-0.037681,-0.048071,-0.008139,0.271033,-2.531895,0.489393,-0.489393,0.311811,0.182187,-0.152999,-0.088512,0.218899,-0.158857,-0.312529,1.050946,-0.646361,0.646361,-0.059453,-0.291141,-0.395721,-0.104244,0.049142,0.46716,0.334258,-3.113293,0.233261,-0.233261,-0.632419,0.357844,-0.463268,0.567997,0.51298,0.082857,-0.425991
238,-3.431446,0.782414,2.324708,1.262224,-1.900203,-1.68673,0.932702,0.940194,0.539588,-0.405634,-2.006851,2.404535,0.657485,0.965426,-0.116063,-0.883462,0.034099,-0.040768,-0.063028,0.152743,-0.048947,-0.35933,-0.002118,0.170857,-0.197881,0.388473,3.950171,-0.669418,0.276021,0.215457,0.177941,-0.045647,-0.038264,-0.508433,-0.305998,0.898342,-8.928545,1.561363,-3.21174,2.290968,0.920772,0.274271,-0.292047,0.017777,0.954978,-0.357733,-0.131404,-0.64219,0.176349,-3.152517,0.582282,-0.429368,0.292066,0.137302,0.275984,-0.367327,0.432989,0.043778,-0.385424,-0.269952,0.280171,0.216503,-0.0465,-0.170004,-0.104678,-0.106462,-0.11829,0.02545,0.30398,-2.618397,0.635192,-0.635192,0.053414,-0.027186,-0.065096,-0.003049,-0.0662,0.051704,0.056413,1.029166,-0.636847,0.636847,-0.228416,-0.609487,-0.141152,-0.0799,-0.125326,0.690102,0.49418,-3.297251,0.276029,-0.276029,-0.169953,0.277489,-1.16516,1.15892,0.547337,0.340388,-0.989021
239,-3.408017,0.724608,1.800926,1.286502,-1.804517,-1.282911,0.70873,0.580302,0.110147,-0.076625,-1.322555,2.202554,0.686664,1.173542,-0.355318,-1.063827,0.245603,-0.075041,-0.001357,0.154473,-0.078076,-0.334749,0.105578,0.104902,-0.20791,0.332178,3.888716,-0.602101,0.285264,0.172862,0.143975,-0.019994,-0.143257,-0.40513,-0.387528,0.95591,-10.250443,1.781138,-6.87449,5.310025,1.564465,0.904119,-0.839621,-0.064499,0.896983,-0.029601,-0.165933,-0.535489,-0.165959,-4.131101,0.730332,-0.434988,0.394898,0.04009,0.451745,-0.489368,0.346795,0.08328,-0.392452,-0.019033,0.235761,0.308085,-0.118949,-0.189136,-0.132073,-0.079632,-0.081675,0.037657,0.255724,-2.569307,0.657003,-0.657003,-0.005939,-0.001759,0.001771,0.009873,-0.002493,-0.003335,0.001882,1.04105,-0.652449,0.652449,-0.392398,-0.40382,-0.03106,-0.089646,-0.268271,0.569002,0.616192,-3.416951,0.231738,-0.231738,-0.008819,0.375817,-1.103066,1.336507,0.826537,0.126416,-1.553392
240,-3.160601,0.681398,1.628678,1.104704,-1.857501,-0.875881,0.366446,0.918231,0.05582,0.045145,-1.385641,2.226093,0.677717,1.237697,0.042298,-1.135097,-0.144898,-0.11702,-0.078142,0.178255,0.016907,-0.404561,-0.128522,0.12132,-0.176013,0.587777,3.897469,-0.686972,0.212979,0.203245,0.270748,-0.051195,-0.300509,-0.391996,-0.280552,1.024252,-8.838425,1.537593,-5.001654,3.998502,1.003152,0.599646,-0.584426,-0.015221,0.906889,-0.316356,-0.047225,-0.535714,-0.007594,-3.385196,0.609963,-0.570871,0.387133,0.183738,0.259015,-0.390678,0.402969,0.037677,-0.308983,0.030428,0.227127,0.219013,0.01777,-0.236783,-0.061855,-0.054359,0.012835,-0.081671,0.185049,-2.482909,0.588332,-0.588332,0.069788,-0.006764,-0.011024,-0.015866,0.012896,-0.030483,-0.018547,1.110888,-0.707328,0.707328,-0.305149,-0.383426,-0.181202,-0.185669,-0.018504,0.592721,0.48123,-3.294983,0.435663,-0.435663,0.020967,0.421482,-1.038588,-0.188101,0.846475,-0.042676,-0.019559
241,-3.147919,0.683065,1.80795,1.046902,-1.649721,-1.20513,0.760317,0.553618,0.270427,-0.117339,-1.467023,2.284763,0.67338,1.641958,-0.138429,-1.258548,-0.244982,-0.196738,-0.024302,0.224391,-0.003351,-0.328073,-0.167586,0.246839,-0.346895,0.595716,3.891535,-0.628328,0.431554,0.036345,0.160428,0.092664,-0.37579,-0.362011,-0.291678,0.936814,-8.643655,1.515274,-4.259892,3.496639,0.763253,0.490003,-0.508956,0.018953,1.000343,-0.17496,-0.054453,-0.725143,-0.045787,-3.69411,0.664436,-0.39972,0.278578,0.121142,0.446963,-0.494031,0.453166,0.088696,-0.494794,0.101511,0.217018,0.173845,-0.0223,-0.151545,-0.048954,-0.201241,-0.056241,-0.030233,0.33667,-2.775278,0.792531,-0.792531,0.10326,0.275058,0.048896,-0.284106,0.215592,-0.231113,-0.127587,1.076937,-0.609775,0.609775,-0.204156,-0.45801,-0.036561,-0.054691,-0.071891,0.367991,0.457317,-3.04493,0.470489,-0.470489,0.055462,0.111196,-0.432512,0.225857,0.551684,-0.217081,-0.294605
242,-3.353552,0.793715,2.111589,1.460034,-1.768366,-1.803258,0.930103,1.027995,0.439682,-0.605383,-1.792397,2.278565,0.67894,1.661954,-0.276351,-0.990436,-0.395168,-0.208542,-0.006129,0.176336,0.038336,-0.258365,-0.019944,0.046341,-0.321153,0.553121,3.915044,-0.668913,0.491546,0.068274,0.109094,-0.069664,-0.233418,-0.31055,-0.28685,0.900482,-9.37511,1.612154,-5.033503,5.243198,-0.209695,0.577194,-0.825066,0.247873,0.845605,-0.172062,0.065316,-0.540172,-0.198687,-3.835153,0.706374,-0.475213,0.23515,0.240063,0.123061,-0.120892,0.130625,0.022135,-0.154929,0.087117,0.216705,0.248377,-0.003683,-0.244694,-0.038015,-0.002183,-0.036902,-0.036496,0.113597,-2.486596,0.73545,-0.73545,0.236263,-0.006648,-0.044067,-0.063096,-0.007583,-0.042174,-0.072696,1.041748,-0.629885,0.629885,-0.424296,-0.336999,-0.014906,-0.154954,-0.008267,0.396366,0.543055,-3.084994,0.303623,-0.303623,-0.628134,0.57228,-0.549697,-0.002122,0.484775,0.236235,-0.113337
243,-3.943743,0.904458,1.928035,1.11946,-1.886071,-1.161423,0.241585,1.007771,0.055719,-0.13611,-1.168965,2.070273,0.700202,1.238922,-0.246152,-1.303204,0.310434,-0.068358,-0.030055,0.188535,-0.090122,-0.405968,-0.031497,0.118938,-0.125768,0.444295,3.912161,-0.693733,0.331868,0.177587,0.184279,0.066366,-0.362057,-0.353516,-0.298692,0.947899,-8.253493,1.440208,-3.075305,3.01717,0.058135,0.270843,-0.427711,0.156868,1.043072,0.006625,-0.103201,-0.700268,-0.246228,-3.526654,0.656602,-0.415281,0.360755,0.054526,0.251877,-0.365316,0.279708,-0.04712,-0.119149,-0.11371,0.24554,0.110713,-0.076014,-0.034699,-0.187439,0.016534,-0.162335,0.03001,0.30323,-2.502512,0.762384,-0.762384,0.403937,-0.070786,-0.050843,-0.116282,-0.110076,0.123243,-0.179194,1.088283,-0.661039,0.661039,-0.265707,-0.345664,-0.091027,-0.068013,-0.113395,0.596241,0.287565,-3.181357,0.310701,-0.310701,0.005756,0.480537,-0.637436,0.356359,0.6023,0.346616,-1.154132
244,-3.861752,0.852803,1.951221,0.949323,-1.968532,-0.932012,0.202308,0.955954,0.165719,0.027414,-1.351395,2.308517,0.667178,1.045505,-0.556936,-0.427117,-0.061452,-0.050366,0.023597,0.058181,-0.031412,-0.364834,0.046306,0.124333,-0.184501,0.378696,4.006371,-0.64149,0.329417,0.248673,0.063399,0.246558,-0.154995,-0.406912,-0.45004,0.765388,-8.994454,1.566714,-4.491922,3.816574,0.675348,0.53919,-0.579549,0.04036,1.038006,0.092925,-0.075113,-0.688782,-0.367036,-3.417641,0.629582,-0.373,0.259623,0.113377,0.300416,-0.321343,0.245575,0.012261,-0.23691,-0.502584,0.307469,0.142932,0.01354,-0.156472,-0.094114,-0.081941,-0.077469,-0.011389,0.264914,-2.692133,0.687149,-0.687149,0.19611,0.028979,0.1023,-0.098734,-0.14569,-0.017465,-0.065499,0.99795,-0.706398,0.706398,-0.177932,-0.365927,0.062101,-0.219289,-0.11329,0.252519,0.561818,-3.248708,0.238295,-0.238295,0.018988,-0.40726,-0.668281,0.558516,0.756034,0.212923,-0.470921
245,-3.391671,0.740926,1.913958,1.218703,-1.925072,-1.207588,0.454179,0.887114,0.282252,-0.082718,-1.540826,2.087174,0.705729,1.441839,-0.265731,-1.082625,-0.093483,-0.135965,-0.019235,0.171094,-0.015893,-0.328848,-0.083239,0.147423,-0.184124,0.448789,3.9042,-0.472347,0.423571,-0.005783,0.054559,0.081469,0.073749,-0.316854,-0.485853,0.647488,-8.410156,1.438774,-4.307506,4.402844,-0.095338,0.444581,-0.663401,0.218821,0.932411,-0.294575,-0.054022,-0.536948,-0.046867,-3.677616,0.651718,-0.335373,0.274156,0.061218,0.394445,-0.657087,0.445452,0.225458,-0.408268,-0.251351,0.275943,0.228355,0.018279,-0.246634,0.005117,-0.019917,-0.069746,-0.05707,0.141615,-2.314168,0.610449,-0.610449,0.023513,0.001849,-0.00979,-0.002098,-0.00416,-0.007084,-0.00223,1.074755,-0.696909,0.696909,-0.463312,-0.451549,-0.023853,-0.065263,-0.05231,0.897446,0.15884,-3.077716,0.195617,-0.195617,-0.584665,0.150355,0.040179,0.020893,0.096895,0.106385,0.169957
246,-3.65551,0.778403,1.874675,0.938064,-1.898018,-0.914722,0.173106,0.948714,0.146897,0.07738,-1.346096,2.235959,0.665786,1.275522,-0.257992,-0.752296,-0.265234,-0.104605,-0.026766,0.112142,0.019229,-0.287568,0.109871,0.129297,-0.156861,0.20526,4.001096,-0.690622,0.466011,0.059134,0.165478,-0.044267,-0.121919,-0.458769,-0.344542,0.969497,-8.962841,1.573752,-4.164865,3.800881,0.363984,0.467479,-0.575484,0.108005,0.774505,0.234408,-0.066079,-0.677646,-0.265188,-3.717054,0.678623,-0.511687,0.376022,0.135664,0.219758,-0.314334,0.309603,-0.032779,-0.182248,-0.075927,0.249809,0.308814,-0.047583,-0.26123,-0.050953,-0.108193,0.000842,-0.008971,0.167276,-2.570699,0.757368,-0.757368,0.011114,-0.006934,0.008357,0.001103,-0.012303,-0.006811,0.005475,1.079978,-0.720188,0.720188,-0.413874,-0.416666,-0.06818,-0.062451,-0.126649,0.438702,0.649118,-2.942413,0.314545,-0.314545,-0.516405,0.493298,-0.606972,0.362033,0.597748,0.157375,-0.487078
247,-3.596682,0.717033,1.66584,0.992366,-1.933537,-0.724668,0.415873,0.183814,0.014697,0.430268,-1.044652,2.309972,0.662324,1.321596,-0.366742,-1.157182,0.202328,-0.114415,0.003783,0.190319,-0.079687,-0.283657,-0.19031,0.262264,-0.264676,0.476379,3.899587,-0.58145,0.168813,0.35764,0.054996,0.311033,-0.351819,-0.29155,-0.38349,0.715826,-9.695222,1.696836,-5.52352,4.36147,1.16205,0.709229,-0.668065,-0.041163,0.854816,-0.070768,-0.120018,-0.625365,-0.038666,-4.123526,0.738404,-0.57531,0.365104,0.210206,0.16216,-0.075019,0.248008,0.013903,-0.349053,-0.189646,0.257424,0.186052,-0.092407,-0.093646,-0.158709,-0.048745,-0.095963,0.025053,0.278364,-2.546978,0.690472,-0.690472,0.257569,-0.031785,-0.018006,-0.013159,-0.073659,-0.054026,-0.066934,1.10337,-0.634577,0.634577,-0.362097,-0.334939,0.040375,-0.087961,-0.205405,0.413058,0.536968,-2.929171,0.294564,-0.294564,-0.181338,-0.128954,-0.209331,0.47644,0.440361,-0.237376,-0.159803
248,-3.900956,0.838802,2.117423,0.950056,-2.018458,-1.04902,0.316473,0.912724,0.172578,0.023256,-1.42503,2.371796,0.658388,1.188274,-0.20035,-1.180253,0.19233,-0.080126,-0.03364,0.200418,-0.086652,-0.285473,-0.074411,0.200867,-0.259448,0.418466,3.964987,-0.645943,0.519771,0.074829,0.051344,0.142429,-0.166526,-0.389949,-0.376729,0.790776,-9.629807,1.663582,-5.349929,4.536526,0.813404,0.635557,-0.690513,0.054956,0.788882,-0.270152,0.050396,-0.451746,-0.117381,-3.424754,0.643424,-0.385789,0.203827,0.181962,0.132119,-0.257201,0.226222,-0.066523,-0.034617,-0.219379,0.264003,0.229799,0.009981,-0.23978,-0.003096,-0.178454,-0.086651,0.036978,0.231223,-2.467122,0.804988,-0.804988,0.270698,-0.056847,-0.234729,-0.318097,0.381159,0.022234,-0.064417,1.139108,-0.717187,0.717187,-0.391643,-0.466857,-0.166302,-0.013637,0.144906,0.458732,0.4348,-3.190508,0.315574,-0.315574,-0.036115,-0.505144,-0.570997,0.426883,1.097865,0.012525,-0.425017
249,-3.651233,0.756473,2.003357,1.213563,-1.919516,-1.297404,0.955235,0.136477,0.626421,0.034579,-1.752712,2.335813,0.662278,1.371753,-0.084516,-1.116978,-0.170259,-0.12317,-0.042197,0.190418,-0.025052,-0.166068,0.110517,0.052,-0.268794,0.272346,4.009471,-0.686817,0.454721,0.186044,0.046051,0.147393,-0.056726,-0.406296,-0.391518,0.707147,-9.851526,1.692006,-6.334422,4.405453,1.928969,0.758636,-0.631733,-0.126903,0.721619,0.17873,-0.099557,-0.499912,-0.30088,-3.49695,0.634885,-0.639183,0.365248,0.273934,0.17397,-0.31544,0.38282,-0.08159,-0.159759,-0.179174,0.264946,0.230365,-0.033814,-0.196552,-0.032302,-0.049853,-0.073418,0.022034,0.13354,-2.501872,0.615313,-0.615313,0.109002,-0.001435,-0.028167,-0.077845,-0.065811,0.087706,-0.023449,1.046833,-0.640439,0.640439,-0.395488,-0.112716,-0.210676,0.105711,-0.198614,0.356381,0.455402,-3.002224,0.298254,-0.298254,0.448749,0.10503,0.083907,0.631418,0.228488,-0.253168,-1.244424
250,-3.662854,0.772712,1.823885,1.03709,-2.012674,-0.848301,0.16372,0.721273,0.443876,0.071425,-1.400293,2.510139,0.639502,1.084867,-0.072343,-1.048063,0.035538,-0.065796,-0.056414,0.176038,-0.053828,-0.235918,-0.027668,0.049792,-0.30672,0.520514,3.736532,-0.497974,-0.030425,0.250345,0.278055,-0.150515,-0.183349,-0.303403,-0.24467,0.881938,-8.747669,1.525759,-3.506396,3.505236,0.001161,0.352644,-0.506188,0.153544,1.01505,-0.221486,0.026241,-0.617982,-0.201824,-3.621641,0.648507,-0.515649,0.317023,0.198626,0.250833,-0.369812,0.434686,-0.025473,-0.290235,-0.070194,0.244245,0.120831,0.052977,-0.173809,-0.157808,-0.115222,-0.09593,-0.026286,0.395246,-2.447651,0.601014,-0.601014,0.009208,0.000246,-0.000588,0.001421,-0.003008,0.008875,-0.016154,1.034783,-0.756807,0.756807,-0.30852,-0.497085,0.187619,-0.068469,-0.221485,0.573856,0.334085,-2.964381,0.364739,-0.364739,0.118311,-0.096738,-0.037214,0.078025,-0.049933,-0.025504,0.013053
251,-3.181042,0.737451,2.040568,1.28797,-1.890131,-1.438408,0.657277,1.147429,0.323466,-0.403607,-1.724565,2.626655,0.609633,0.998056,-0.802988,-0.193962,-0.001106,-0.063482,0.083287,0.01208,-0.031885,-0.36332,0.003714,0.07532,-0.196157,0.480443,3.973382,-0.971015,0.430587,0.343192,0.197236,-0.195114,-0.313664,-0.529026,-0.056766,1.09457,-10.422765,1.780052,-6.159298,4.999588,1.15971,0.760905,-0.76467,0.003765,1.085602,-0.432839,0.040226,-0.461603,-0.231385,-3.641304,0.672046,-0.529662,0.426594,0.103069,0.275148,-0.182276,0.183319,-0.049532,-0.226659,-0.057724,0.250152,0.239066,-0.032367,-0.2067,-0.083808,0.017951,-0.085293,-0.071763,0.222912,-2.620846,0.491844,-0.491844,0.298231,0.021677,-0.14437,0.009407,0.04926,-0.166807,-0.067398,1.008161,-0.672505,0.672505,-0.484962,-0.165602,-0.025981,-0.091069,-0.151384,0.460799,0.4582,-2.985001,0.151428,-0.151428,0.37028,-0.072199,-0.304519,0.288107,0.098233,0.071539,-0.451441
252,-2.968662,0.680821,2.035732,1.350101,-1.683511,-1.702322,1.041924,0.635713,0.490073,-0.47036,-1.69735,2.060731,0.706043,1.450481,-0.001639,-1.351356,-0.097486,-0.125869,-0.06904,0.201209,-0.0063,-0.336538,-0.143178,0.216808,-0.199826,0.462734,3.91001,-0.591173,0.339136,0.225909,0.026128,0.131277,-0.376456,-0.275342,-0.370821,0.891342,-8.010225,1.382932,-3.22431,3.577197,-0.352887,0.347123,-0.539706,0.192583,0.91791,0.009521,0.143719,-0.543018,-0.528133,-3.467459,0.637464,-0.414934,0.321726,0.093209,0.254444,-0.11935,0.416453,-0.041113,-0.510434,-0.33434,0.287368,0.162776,0.016298,-0.179075,-0.030134,-0.141554,-0.155109,-0.021172,0.34797,-2.178536,0.622097,-0.622097,0.023047,0.025341,-0.121362,0.031348,-0.043033,0.307282,-0.222623,1.108752,-0.691435,0.691435,-0.144746,-0.437265,-0.071663,0.016098,-0.156626,0.510327,0.283875,-3.021218,0.29033,-0.29033,0.585717,-0.237748,-0.170005,0.326855,0.43237,0.219411,-1.156599
253,-2.948146,0.638575,1.775083,1.291153,-1.660299,-1.405937,0.961643,0.710254,0.181183,-0.133059,-1.72002,2.454181,0.64253,1.398875,-0.220886,-1.335865,0.157877,-0.144376,-0.017588,0.24687,-0.084906,-0.29878,-0.112385,0.094877,-0.29022,0.606509,4.022552,-0.778232,0.630205,0.010764,0.137263,0.193545,-0.395063,-0.433563,-0.326243,0.961323,-8.004413,1.402506,-3.594319,3.343854,0.250465,0.339244,-0.469615,0.130371,0.92407,-0.103522,-0.135155,-0.46052,-0.224872,-3.584419,0.640703,-0.57939,0.365481,0.213909,0.279263,-0.432177,0.309692,0.117375,-0.274153,-0.092721,0.241678,0.206687,-0.006796,-0.199891,-0.082228,-0.14119,0.028233,-0.041239,0.236424,-2.735119,0.984662,-0.984662,0.277311,-0.027398,-0.128337,-0.028836,0.079832,-0.160729,-0.011842,1.075289,-0.655089,0.655089,-0.022638,-0.388203,0.02568,-0.207966,-0.094228,0.56615,0.121206,-3.009368,0.311855,-0.311855,-0.686974,0.139497,-0.363817,0.456775,0.65693,0.157119,-0.359529
254,-2.91802,0.619896,1.790097,1.080062,-1.677537,-1.192622,0.397894,1.025689,0.10758,-0.01872,-1.512443,2.383307,0.651351,1.281521,-0.330281,-1.320538,0.369298,-0.104343,-0.006263,0.228354,-0.117748,-0.325462,-0.109188,0.226021,-0.27258,0.481209,3.928517,-0.530137,0.458561,0.104633,-0.033056,0.200515,-0.182532,-0.26381,-0.447525,0.693352,-9.804527,1.721294,-4.619863,3.192696,1.427167,0.553068,-0.454717,-0.098351,1.045851,-0.37593,-0.101562,-0.788617,0.220258,-3.826651,0.71062,-0.473626,0.378503,0.095123,0.214803,-0.075211,0.135407,-0.095573,-0.179425,-0.369405,0.292896,0.213058,-0.033408,-0.17965,-0.115987,0.058088,-0.05588,0.04318,0.0706,-2.543747,0.609684,-0.609684,0.720659,0.265127,-0.187632,-0.389785,0.051368,-0.122954,-0.336783,1.06881,-0.675496,0.675496,-0.132957,-0.337422,-0.101502,-0.148912,0.052141,0.367898,0.300754,-3.023993,0.520866,-0.520866,-0.206668,0.102176,-0.047969,0.267614,0.460922,-0.249882,-0.326194
255,-2.69486,0.602982,1.673651,1.152719,-1.742642,-1.083728,0.379425,0.902268,-0.083273,-0.09738,-1.10104,2.401583,0.646357,1.144484,-0.182753,-0.999623,0.037892,-0.08001,-0.033845,0.15225,-0.038396,-0.334134,-0.143955,0.139575,-0.208427,0.54694,3.951858,-0.745072,0.324223,0.30233,0.118519,-0.10569,-0.060558,-0.395466,-0.29787,0.859584,-8.859976,1.565609,-3.558268,3.600916,-0.042648,0.34637,-0.558119,0.211749,1.134999,-0.163183,-0.17945,-0.629033,-0.163334,-3.806443,0.674115,-0.51278,0.253113,0.259667,0.180445,-0.498356,0.32519,0.175188,-0.182467,-0.048878,0.244536,0.296837,-0.064489,-0.232348,-0.014144,0.007476,-0.067567,-0.038034,0.11227,-2.529001,0.662266,-0.662266,-0.073347,0.04079,-0.047749,0.013939,0.040529,0.009599,0.016238,1.056307,-0.716249,0.716249,-0.441957,-0.450971,0.055241,-0.0559,-0.193421,0.442452,0.644557,-2.885827,0.334138,-0.334138,-0.21341,-0.242032,-0.241327,0.704405,0.299826,0.135762,-0.443225
